dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file,win_probability,days_left,decision,ev_fight,ev_diff,priority_score
DSP-04803,ORD-13460,not_as_described,2026-05-06,11,pending,0.3862,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-03433,323.72,apparel,2026-04-25,False,,True,True,False,0.3937412,9,CONCEDE,-172.53810183286666,-172.53810183286666,0.2290088590604021
DSP-04296,ORD-19060,not_as_described,2026-05-02,3,pending,0.4214,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-00569,330.37,electronics,2026-04-29,True,2026-04-30,False,True,False,0.44969642,17,CONCEDE,-151.4337931883335,-151.4337931883335,0.0692766442953014
DSP-02598,ORD-19207,not_as_described,2026-04-14,15,pending,0.3288,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-04888,198.18,electronics,2026-03-30,True,2026-04-05,False,False,False,0.30063736,5,CONCEDE,-240.41968712568283,-240.41968712568283,0.3039535570469796
DSP-02563,ORD-04687,not_as_described,2026-04-14,7,pending,0.6411,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-04516,1558.83,digital_goods,2026-04-07,True,2026-04-11,True,True,False,0.6317383,13,FIGHT,684.7726221263408,684.7726221263408,0.19874483221476114
DSP-12108,ORD-04066,duplicate_charge,2026-07-21,7,pending,0.1321,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-02519,1679.87,apparel,2026-07-14,False,,False,True,False,0.08685974,13,CONCEDE,-154.08692803390326,-154.08692803390326,0.20361892617449234
DSP-06707,ORD-02236,not_as_described,2026-05-26,16,pending,0.2407,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-00929,247.1,groceries,2026-05-10,False,,True,True,False,0.28396463,4,CONCEDE,-229.8323389530182,-229.8323389530182,0.32592348993288556
DSP-06591,ORD-13051,unauthorized_transaction,2026-05-25,9,pending,0.7628,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02615,750.28,groceries,2026-05-16,True,2026-05-18,True,True,False,0.68410176,11,FIGHT,213.267868783474,213.267868783474,0.20618577181207878
DSP-04543,ORD-02147,unauthorized_transaction,2026-05-04,1,pending,0.5815,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02719,2495.45,home_goods,2026-05-03,False,,True,True,False,0.4879194,19,FIGHT,917.5784422785043,917.5784422785043,0.11646107382549689
DSP-05014,ORD-01673,duplicate_charge,2026-05-09,16,pending,0.0618,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-02552,157.3,home_goods,2026-04-23,False,,True,True,True,0.1458961,4,CONCEDE,-277.0505423754454,-277.0505423754454,0.3223073825503355
DSP-05927,ORD-00568,duplicate_charge,2026-05-18,23,pending,0.23,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-05447,140.68,apparel,2026-04-25,True,2026-05-03,False,True,False,0.3253651,0,CONCEDE,-254.22763824820518,-254.22763824820518,0.40163812080536904
DSP-05813,ORD-05142,duplicate_charge,2026-05-17,9,pending,0.3882,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-04027,3061.91,groceries,2026-05-08,True,2026-05-17,True,True,False,0.3960445,11,FIGHT,912.6525927090645,912.6525927090645,0.29927154362415304
DSP-01143,ORD-18525,unauthorized_transaction,2026-03-31,10,pending,0.1893,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-03120,412.81,home_goods,2026-03-21,True,2026-03-25,False,True,False,0.2611918,10,CONCEDE,-192.1774190956354,-192.1774190956354,0.21259637583892535
DSP-12904,ORD-14553,item_not_received,2026-07-29,6,pending,0.7724,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05891,2280.54,home_goods,2026-07-23,True,2026-07-30,True,True,True,0.6367596,14,FIGHT,1152.1556907069682,1152.1556907069682,0.20780697986576596
DSP-07727,ORD-13928,not_as_described,2026-06-06,19,pending,0.1993,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-04558,600.52,groceries,2026-05-18,False,,True,True,False,0.2652078,1,MANUAL_REVIEW,-140.737413572073,-140.737413572073,0.4001551677852335
DSP-01336,ORD-10238,not_as_described,2026-04-02,7,pending,0.6442,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-03622,100.0,electronics,2026-03-26,True,2026-03-30,True,False,False,0.53175926,13,CONCEDE,-246.8240737915039,-246.8240737915039,0.13999999999999999
DSP-13551,ORD-00177,not_as_described,2026-08-04,23,pending,0.5027,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False,CUST-05234,206.49,home_goods,2026-07-12,True,2026-07-21,True,True,False,0.47264478,0,CONCEDE,-202.4035801818967,-202.4035801818967,0.4042881879194628
DSP-08334,ORD-02381,item_not_received,2026-06-12,3,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-02474,753.69,groceries,2026-06-09,False,,False,True,False,0.07054321,17,CONCEDE,-246.83229014419018,-246.83229014419018,0.0863230872483204
DSP-09496,ORD-10374,item_not_received,2026-06-24,1,pending,0.4629,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-04928,1282.2,groceries,2026-06-23,True,2026-06-25,True,False,True,0.532071,19,FIGHT,382.2214289903641,382.2214289903641,0.06760536912751361
DSP-14401,ORD-16982,unauthorized_transaction,2026-08-14,23,pending,0.6938,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02246,802.18,apparel,2026-07-22,True,2026-07-31,True,True,False,0.6055378,0,FIGHT,185.75029008626933,185.75029008626933,0.4282757046979847
DSP-11740,ORD-08913,item_not_received,2026-07-17,19,pending,0.6676,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04358,1192.32,digital_goods,2026-06-28,True,2026-06-30,True,True,False,0.7578049,1,FIGHT,603.5459033203125,603.5459033203125,0.42398604026845343
DSP-11163,ORD-18591,not_as_described,2026-07-11,9,pending,0.4907,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-02235,4012.95,groceries,2026-07-02,True,2026-07-04,True,False,False,0.4637235,11,FIGHT,1560.8992614760994,1560.8992614760994,0.33756845637582833
DSP-09611,ORD-03176,unauthorized_transaction,2026-06-25,13,pending,0.5805,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False,CUST-04094,828.69,electronics,2026-06-12,True,2026-06-17,True,True,False,0.6292729,7,FIGHT,221.47214141070845,221.47214141070845,0.2893432214765081
DSP-08649,ORD-13945,unauthorized_transaction,2026-06-15,22,pending,0.4653,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False,CUST-00391,429.55,electronics,2026-05-24,True,2026-05-28,True,False,False,0.5013067,0,MANUAL_REVIEW,-84.66370159089564,-84.66370159089564,0.41327046979865684
DSP-00497,ORD-00718,not_as_described,2026-03-23,2,pending,0.4639,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-03185,853.35,home_goods,2026-03-21,True,2026-03-25,True,True,False,0.48416892,18,MANUAL_REVIEW,113.16554527133707,113.16554527133707,0.0703362416107362
DSP-11715,ORD-10869,not_as_described,2026-07-17,14,pending,0.5326,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-01586,3079.59,home_goods,2026-07-03,True,2026-07-04,True,True,False,0.43340737,6,FIGHT,1034.7169911092521,1034.7169911092521,0.3999834899328778
DSP-14239,ORD-07716,unauthorized_transaction,2026-08-12,12,pending,0.2987,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-04757,491.48,digital_goods,2026-07-31,False,,True,True,False,0.40484008,8,MANUAL_REVIEW,-101.0291965329647,-101.0291965329647,0.25576429530201233
DSP-13561,ORD-00190,item_not_received,2026-08-04,17,pending,0.8133,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-00159,1757.1,electronics,2026-07-18,True,2026-07-26,True,True,False,0.58193934,3,FIGHT,722.5256136775016,722.5256136775016,0.40672885906039824
DSP-00362,ORD-00963,item_not_received,2026-03-20,1,pending,0.127,True,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False,CUST-00606,157.42,apparel,2026-03-19,False,,True,True,False,0.099989876,19,CONCEDE,-284.25959369629624,-284.25959369629624,0.022312214765100532
DSP-03571,ORD-05425,unauthorized_transaction,2026-04-24,20,pending,0.6483,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05797,134.79,apparel,2026-04-04,True,2026-04-09,True,True,False,0.6347599,0,CONCEDE,-214.44071268081666,-214.44071268081666,0.4014009395973154
DSP-00400,ORD-03138,not_as_described,2026-03-21,14,pending,0.488,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-00876,240.64,apparel,2026-03-07,True,2026-03-10,True,True,False,0.44966352,6,CONCEDE,-191.7929705810547,-191.7929705810547,0.2856633557046976
DSP-14640,ORD-03921,unauthorized_transaction,2026-08-18,22,pending,0.6855,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-02676,206.73,apparel,2026-07-27,True,2026-07-28,True,True,False,0.63982624,0,CONCEDE,-167.7287217861414,-167.7287217861414,0.404297852348993
DSP-02940,ORD-01932,item_not_received,2026-04-18,12,pending,0.6746,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03983,571.82,electronics,2026-04-06,True,2026-04-07,True,False,False,0.6186955,8,MANUAL_REVIEW,53.782459387779284,53.782459387779284,0.25899946308724703
DSP-07175,ORD-03525,duplicate_charge,2026-05-31,6,pending,0.7491,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01614,138.64,apparel,2026-05-25,True,2026-05-30,True,True,False,0.6401433,14,CONCEDE,-211.25053631782532,-211.25053631782532,0.12155597315436234
DSP-06720,ORD-05366,item_not_received,2026-05-27,13,pending,0.5405,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-05612,606.75,apparel,2026-05-14,True,2026-05-23,True,False,False,0.5699678,7,MANUAL_REVIEW,45.82796649634838,45.82796649634838,0.280406040268455
DSP-05337,ORD-11360,unauthorized_transaction,2026-05-12,4,pending,0.6952,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-03359,244.0,electronics,2026-05-08,True,2026-05-11,True,True,False,0.7175975,16,MANUAL_REVIEW,-124.90621376037598,-124.90621376037598,0.0857986577181204
DSP-04757,ORD-18647,not_as_described,2026-05-06,5,pending,0.4772,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-00532,1206.02,electronics,2026-05-01,True,2026-05-05,False,True,False,0.47059932,15,FIGHT,267.55219614088537,267.55219614088537,0.14453771812080238
DSP-02872,ORD-05548,not_as_described,2026-04-17,16,pending,0.3923,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-02374,500.81,home_goods,2026-04-01,False,,True,False,False,0.28465298,4,CONCEDE,-157.4429419967532,-157.4429419967532,0.336139999999999
DSP-11976,ORD-04426,unauthorized_transaction,2026-07-19,24,pending,0.5641,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-05996,974.95,home_goods,2026-06-25,True,2026-07-02,True,True,False,0.5126011,0,FIGHT,199.76042056381704,199.76042056381704,0.4352328859060379
DSP-08919,ORD-01223,item_not_received,2026-06-18,10,pending,0.5299,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-01180,757.1,groceries,2026-06-08,True,2026-06-17,True,True,False,0.5094004,10,MANUAL_REVIEW,85.66706354022028,85.66706354022028,0.226460402684562
DSP-03957,ORD-03548,item_not_received,2026-04-28,4,pending,0.4074,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-05033,238.1,apparel,2026-04-24,True,2026-04-25,False,True,False,0.35536683,16,CONCEDE,-215.38715871572495,-215.38715871572495,0.08556107382550297
DSP-08745,ORD-18843,item_not_received,2026-06-16,21,pending,0.6556,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-00489,162.84,electronics,2026-05-26,True,2026-05-30,True,True,False,0.68670195,0,CONCEDE,-188.1774539065361,-188.1774539065361,0.4025304697986576
DSP-05099,ORD-00723,not_as_described,2026-05-10,2,pending,0.3129,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False,CUST-05932,1621.41,digital_goods,2026-05-08,True,2026-05-16,True,True,True,0.48052305,18,FIGHT,479.12487822711466,479.12487822711466,0.10126483221476099
DSP-00855,ORD-13273,item_not_received,2026-03-28,5,pending,0.4997,True,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False,CUST-05127,921.95,digital_goods,2026-03-23,True,2026-03-30,True,True,True,0.5010511,15,FIGHT,161.9440873771906,161.9440873771906,0.13309865771811857
DSP-08148,ORD-01516,not_as_described,2026-06-10,9,pending,0.2346,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-00520,276.42,home_goods,2026-06-01,False,,True,False,False,0.31615508,11,CONCEDE,-212.60841388463973,-212.60841388463973,0.18710416107382502
DSP-02655,ORD-06199,duplicate_charge,2026-04-15,11,pending,0.4036,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-01942,6584.75,electronics,2026-04-04,False,,True,True,True,0.1727584,9,FIGHT,837.5708772987127,837.5708772987127,0.48113087248320396
DSP-04667,ORD-13386,duplicate_charge,2026-05-05,5,pending,0.3247,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-03837,834.7,groceries,2026-04-30,False,,True,True,False,0.3880268,15,MANUAL_REVIEW,23.88597307503227,23.88597307503227,0.12958523489932688
DSP-00042,ORD-05447,unauthorized_transaction,2026-03-11,3,pending,0.7441,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01789,1734.05,groceries,2026-03-08,True,2026-03-16,True,True,True,0.65519816,17,FIGHT,836.1463638573885,836.1463638573885,0.12580067114093518
DSP-12055,ORD-08683,not_as_described,2026-07-20,7,pending,0.6863,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-01278,384.92,apparel,2026-07-13,True,2026-07-14,True,True,False,0.6190638,13,MANUAL_REVIEW,-61.70996417760847,-61.70996417760847,0.15147328859060324
DSP-05639,ORD-01989,duplicate_charge,2026-05-16,16,pending,0.5249,True,RULE_DUPLICATE_CHARGE,clean_fight,2,False,CUST-00427,100.0,groceries,2026-04-30,True,2026-05-03,True,True,False,0.5430796,4,CONCEDE,-245.69203853607178,-245.69203853607178,0.32000000000000006
DSP-11408,ORD-03498,unauthorized_transaction,2026-07-14,3,pending,0.6787,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05158,2614.51,apparel,2026-07-11,True,2026-07-14,True,True,False,0.8080182,17,FIGHT,1812.5716838216786,1812.5716838216786,0.16125543624160396
DSP-05625,ORD-16432,unauthorized_transaction,2026-05-15,1,pending,0.6235,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-00148,787.74,home_goods,2026-05-14,True,2026-05-16,True,False,False,0.57848847,19,FIGHT,155.69850666761397,155.69850666761397,0.04769422818791762
DSP-03804,ORD-16316,duplicate_charge,2026-04-27,15,pending,0.4382,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-02067,2194.74,groceries,2026-04-12,True,2026-04-20,True,True,False,0.29588798,5,FIGHT,349.3971783882379,349.3971783882379,0.3843519463087192
DSP-03506,ORD-03080,item_not_received,2026-04-24,5,pending,0.5657,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-05256,295.34,home_goods,2026-04-19,True,2026-04-21,True,True,False,0.660888,15,MANUAL_REVIEW,-104.81333328843118,-104.81333328843118,0.10786604026845585
DSP-08742,ORD-15881,item_not_received,2026-06-16,15,pending,0.5312,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-03262,428.88,apparel,2026-06-01,True,2026-06-05,False,True,False,0.49807292,5,MANUAL_REVIEW,-86.38648511409761,-86.38648511409761,0.31324348993288503
DSP-07130,ORD-03491,not_as_described,2026-05-31,2,pending,0.3677,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-01311,1481.79,apparel,2026-05-29,False,,False,True,False,0.14252117,18,MANUAL_REVIEW,-88.81355141311886,-88.81355141311886,0.09564255033556673
DSP-08930,ORD-06985,not_as_described,2026-06-18,8,pending,0.5417,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-05407,2550.17,groceries,2026-06-10,True,2026-06-12,True,True,False,0.4562446,12,FIGHT,863.5012607204915,863.5012607204915,0.25866456375838265
DSP-05949,ORD-11348,item_not_received,2026-05-19,4,pending,0.6807,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05951,1124.74,groceries,2026-05-15,True,2026-05-17,True,True,True,0.7454531,16,FIGHT,538.440941376686,538.440941376686,0.1212646979865744
DSP-13797,ORD-19329,item_not_received,2026-08-07,15,pending,0.1361,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-04429,918.18,electronics,2026-07-23,False,,True,True,False,0.24415767,5,MANUAL_REVIEW,-75.8193087887764,-75.8193087887764,0.3329468456375817
DSP-14660,ORD-07497,not_as_described,2026-08-18,16,pending,0.138,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-01655,483.77,digital_goods,2026-08-02,True,2026-08-11,False,False,False,0.25786346,4,CONCEDE,-175.25339300215245,-175.25339300215245,0.33545382550335473
DSP-14459,ORD-15295,not_as_described,2026-08-15,12,pending,0.6107,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-00054,962.03,digital_goods,2026-08-03,True,2026-08-09,True,True,False,0.6176465,8,FIGHT,294.1944771808386,294.1944771808386,0.2747126174496621
DSP-07413,ORD-10668,not_as_described,2026-06-03,2,pending,0.4913,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-03168,183.69,apparel,2026-06-01,True,2026-06-10,False,True,False,0.5337205,18,CONCEDE,-201.9608825826645,-201.9608825826645,0.043370067114093726
DSP-05659,ORD-00388,duplicate_charge,2026-05-16,12,pending,0.3244,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-01746,405.69,groceries,2026-05-04,True,2026-05-07,False,True,True,0.36420396,8,CONCEDE,-152.24609558790922,-152.24609558790922,0.25230966442952935
DSP-11362,ORD-07338,duplicate_charge,2026-07-13,15,pending,0.2633,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-03500,672.92,home_goods,2026-06-28,False,,False,True,False,0.10390603,5,CONCEDE,-230.07955565661194,-230.07955565661194,0.3230706040268441
DSP-06482,ORD-16659,not_as_described,2026-05-24,5,pending,0.5885,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-05870,1482.84,apparel,2026-05-19,True,2026-05-26,True,False,False,0.6280987,15,FIGHT,631.369915266037,631.369915266037,0.15568483221476137
DSP-13437,ORD-06223,duplicate_charge,2026-08-03,9,pending,0.2712,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-05904,320.93,electronics,2026-07-25,True,2026-07-26,True,False,True,0.36349383,11,CONCEDE,-183.34392514914273,-183.34392514914273,0.1888965100671135
DSP-02766,ORD-00825,item_not_received,2026-04-16,9,pending,0.4819,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-02967,981.22,apparel,2026-04-07,True,2026-04-11,True,True,True,0.52443624,11,FIGHT,214.58732292652132,214.58732292652132,0.2154853691275144
DSP-02809,ORD-08957,not_as_described,2026-04-16,7,pending,0.6176,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-00348,944.2,groceries,2026-04-09,True,2026-04-11,True,True,False,0.52442545,13,FIGHT,195.16250704526902,195.16250704526902,0.17399463087248093
DSP-13326,ORD-08926,not_as_described,2026-08-02,10,pending,0.5067,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02552,1160.38,groceries,2026-07-23,True,2026-07-30,True,False,False,0.6240252,10,FIGHT,424.1063913273812,424.1063913273812,0.24269986577180921
DSP-01805,ORD-16710,not_as_described,2026-04-06,16,pending,0.2379,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-03038,100.0,electronics,2026-03-21,True,2026-03-29,False,False,False,0.19495955,4,CONCEDE,-280.50404489040375,-280.50404489040375,0.32000000000000006
DSP-12990,ORD-17665,not_as_described,2026-07-29,14,pending,0.4166,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False,CUST-00326,455.83,electronics,2026-07-15,True,2026-07-21,True,False,False,0.41497153,6,MANUAL_REVIEW,-110.8435272806883,-110.8435272806883,0.2943287248322138
DSP-02086,ORD-18637,unauthorized_transaction,2026-04-09,24,pending,0.1314,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-02610,878.14,groceries,2026-03-16,False,,False,True,False,0.12101937,0,CONCEDE,-193.72804967835546,-193.72804967835546,0.43133449664429324
DSP-11968,ORD-15700,duplicate_charge,2026-07-19,8,pending,0.4282,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-05029,371.89,electronics,2026-07-11,True,2026-07-13,False,True,False,0.38236597,12,CONCEDE,-157.80191874593496,-157.80191874593496,0.17094859060402615
DSP-10410,ORD-11710,item_not_received,2026-07-03,20,pending,0.7337,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05809,737.17,electronics,2026-06-13,True,2026-06-22,True,False,False,0.6239501,0,FIGHT,159.95731275200842,159.95731275200842,0.42565785234899156
DSP-04909,ORD-18153,item_not_received,2026-05-08,24,pending,0.1337,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-05021,1365.4,groceries,2026-04-14,False,,True,True,False,0.24176165,0,MANUAL_REVIEW,30.101363211870193,30.101363211870193,0.4509557046979832
DSP-08120,ORD-09281,item_not_received,2026-06-09,12,pending,0.1764,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-02354,9022.01,apparel,2026-05-28,False,,True,False,False,0.14692366,8,FIGHT,1025.546740871668,1025.546740871668,0.5992755704697745
DSP-06103,ORD-18393,not_as_described,2026-05-20,16,pending,0.296,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-03636,506.03,apparel,2026-05-04,True,2026-05-07,False,True,False,0.29809985,4,MANUAL_REVIEW,-149.15253510683775,-149.15253510683775,0.33635020134228083
