dispute_id,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case
DSP-03654,0.6054,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03655,0.5739,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03656,0.6185,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03657,0.5566,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03658,0.4014,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-03659,0.5808,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-03660,0.5504,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03661,0.3567,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03662,0.5094,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-03663,0.4824,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-03664,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-03665,0.1747,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-03666,0.5039,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03667,0.5762,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03668,0.7018,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03669,0.418,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-03670,0.1196,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-03671,0.4193,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-03672,0.2665,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False
DSP-03673,0.6759,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03674,0.6958,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03675,0.5499,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03676,0.5262,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03677,0.1547,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03678,0.5889,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03679,0.7676,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03680,0.7524,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03681,0.3796,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03682,0.6083,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03683,0.1286,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-03684,0.6903,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03685,0.1725,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-03686,0.7297,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-03687,0.7042,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03688,0.5115,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03689,0.7393,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03690,0.444,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-03691,0.5242,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-03692,0.6616,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03693,0.6169,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03694,0.5938,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03695,0.5541,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-03696,0.4468,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False
DSP-03697,0.5721,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03698,0.4693,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-03699,0.1745,False,NONE,manual_review_fallback,5,True
DSP-03700,0.2729,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-03701,0.6331,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03702,0.2051,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-03703,0.575,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03704,0.366,False,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False
DSP-03705,0.5488,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03706,0.6556,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03707,0.6956,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03708,0.3474,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-03709,0.5996,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03710,0.5169,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03711,0.0537,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False
DSP-03712,0.5009,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-03713,0.0738,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-03714,0.405,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03715,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-03716,0.5661,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03717,0.0249,False,RULE_ITEM_NOT_RECEIVED,retry_needed,4,False
DSP-03718,0.4201,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-03719,0.6302,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03720,0.4644,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03721,0.1899,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False
DSP-03722,0.6006,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03723,0.4072,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03724,0.3822,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03725,0.6112,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-03726,0.6905,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-03727,0.6935,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03728,0.7111,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03729,0.187,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-03730,0.6045,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03731,0.6187,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03732,0.7465,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03733,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,4,False
DSP-03734,0.4121,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-03735,0.5441,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-03736,0.2924,False,RULE_DUPLICATE_CHARGE,clean_concede,5,False
DSP-03737,0.5861,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03738,0.5544,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03739,0.6959,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03740,0.559,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03741,0.6018,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03742,0.1862,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-03743,0.2777,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-03744,0.3094,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03745,0.7248,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-03746,0.6312,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03747,0.3794,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-03748,0.3299,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-03749,0.5076,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-03750,0.6868,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03751,0.5793,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-03752,0.6592,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03753,0.7062,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03754,0.6173,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03755,0.5759,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03756,0.4306,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-03757,0.7056,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03758,0.629,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03759,0.7544,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03760,0.7789,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03761,0.6788,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03762,0.2762,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-03763,0.4065,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-03764,0.7441,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03765,0.3475,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-03766,0.7251,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03767,0.478,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-03768,0.1608,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-03769,0.7038,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03770,0.5035,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-03771,0.5665,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,4,False
DSP-03772,0.4921,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-03773,0.2944,True,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-03774,0.3867,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03775,0.5201,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-03776,0.2068,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-03777,0.6045,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03778,0.1657,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-03779,0.2472,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-03780,0.7265,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03781,0.555,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03782,0.3824,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03783,0.7135,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03784,0.5528,False,RULE_ITEM_NOT_RECEIVED,clean_fight,4,False
DSP-03785,0.4794,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03786,0.3815,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-03787,0.1638,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03788,0.4239,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False
DSP-03789,0.514,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03790,0.6991,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03791,0.676,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03792,0.5709,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03793,0.5731,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-03794,0.362,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03795,0.4397,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03796,0.4964,False,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False
DSP-03797,0.6059,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03798,0.458,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03799,0.6217,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03800,0.601,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03801,0.2233,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03802,0.7029,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03803,0.3353,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-03804,0.4382,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-03805,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-03806,0.3414,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03807,0.6362,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03808,0.2514,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-03809,0.3857,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03810,0.144,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-03811,0.2077,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-03812,0.34,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-03813,0.1832,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-03814,0.7212,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03815,0.7124,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03816,0.5728,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03817,0.687,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03818,0.4618,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03819,0.5715,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-03820,0.02,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-03821,0.5355,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-03822,0.5138,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-03823,0.7558,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-03824,0.6034,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03825,0.488,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-03826,0.5674,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-03827,0.5491,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-03828,0.4404,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-03829,0.8663,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03830,0.3797,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-03831,0.545,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03832,0.0628,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False
DSP-03833,0.5535,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03834,0.4709,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-03835,0.3008,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-03836,0.7052,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03837,0.4902,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-03838,0.5393,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-03839,0.4498,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03840,0.4777,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03841,0.6756,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03842,0.6432,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03843,0.6034,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03844,0.2142,True,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-03845,0.7863,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03846,0.6919,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-03847,0.681,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03848,0.2364,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-03849,0.3829,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-03850,0.5111,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03851,0.529,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03852,0.1149,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03853,0.7644,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-03854,0.2293,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-03855,0.4554,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-03856,0.339,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-03857,0.4941,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-03858,0.5966,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03859,0.7063,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03860,0.615,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03861,0.4942,True,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-03862,0.5961,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-03863,0.7499,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03864,0.4728,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-03865,0.5511,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03866,0.6115,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03867,0.7436,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03868,0.5045,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03869,0.623,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-03870,0.5638,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03871,0.7875,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03872,0.5591,False,RULE_ITEM_NOT_RECEIVED,clean_fight,5,False
DSP-03873,0.5293,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03874,0.6156,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03875,0.1299,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-03876,0.5628,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-03877,0.7464,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03878,0.5524,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03879,0.6297,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03880,0.345,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-03881,0.4231,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03882,0.4369,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03883,0.5382,False,RULE_NOT_AS_DESCRIBED,clean_fight,4,False
DSP-03884,0.763,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03885,0.1049,False,RULE_ITEM_NOT_RECEIVED,retry_needed,4,False
DSP-03886,0.5364,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-03887,0.286,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-03888,0.8733,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03889,0.0749,False,RULE_DUPLICATE_CHARGE,clean_concede,4,False
DSP-03890,0.6281,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03891,0.5569,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-03892,0.5051,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03893,0.2198,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03894,0.4756,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-03895,0.4575,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03896,0.6337,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03897,0.777,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03898,0.4675,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-03899,0.4317,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-03900,0.542,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03901,0.6065,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03902,0.2242,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-03903,0.4577,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-03904,0.3918,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-03905,0.37,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-03906,0.5087,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03907,0.4799,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-03908,0.413,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-03909,0.6047,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03910,0.291,True,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-03911,0.5605,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-03912,0.3598,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-03913,0.5947,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03914,0.7126,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03915,0.116,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03916,0.7237,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03917,0.3928,True,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False
DSP-03918,0.7448,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03919,0.4274,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03920,0.5036,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03921,0.5434,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-03922,0.6601,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03923,0.4087,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-03924,0.7235,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-03925,0.5202,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03926,0.7531,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03927,0.643,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,5,False
DSP-03928,0.6286,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-03929,0.5508,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03930,0.638,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03931,0.7522,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03932,0.4061,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03933,0.6066,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03934,0.7829,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03935,0.4302,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03936,0.5287,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-03937,0.1885,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-03938,0.1515,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-03939,0.1275,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False
DSP-03940,0.5958,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-03941,0.5799,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-03942,0.3909,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-03943,0.542,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03944,0.5797,False,RULE_DUPLICATE_CHARGE,clean_fight,3,False
DSP-03945,0.7992,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03946,0.5747,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03947,0.0447,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False
DSP-03948,0.6224,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03949,0.5856,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-03950,0.4874,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-03951,0.2678,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-03952,0.6372,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-03953,0.2433,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-03954,0.3154,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-03955,0.5763,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03956,0.6046,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-03957,0.4074,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False
DSP-03958,0.4273,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-03959,0.5505,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-03960,0.167,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False
DSP-03961,0.5941,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03962,0.6389,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-03963,0.3279,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-03964,0.4991,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-03965,0.6696,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-03966,0.5789,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-03967,0.8522,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03968,0.769,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-03969,0.6525,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
