dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file
DSP-12843,ORD-14810,item_not_received,2026-07-28,4,pending,0.1706,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-00627,1350.13,apparel,2026-07-24,False,,False,False,False
DSP-09236,ORD-04084,item_not_received,2026-06-21,11,pending,0.5456,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-03755,755.31,home_goods,2026-06-10,True,2026-06-19,True,True,False
DSP-11155,ORD-10991,item_not_received,2026-07-11,16,pending,0.6963,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01442,2093.9,apparel,2026-06-25,True,2026-07-03,True,True,False
DSP-11190,ORD-11156,item_not_received,2026-07-11,22,pending,0.7152,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-02453,1631.56,groceries,2026-06-19,True,2026-06-24,True,True,False
DSP-00369,ORD-18903,duplicate_charge,2026-03-20,13,pending,0.6735,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01041,698.58,groceries,2026-03-07,True,2026-03-13,True,True,False
DSP-07213,ORD-18399,item_not_received,2026-06-01,11,pending,0.3969,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-05450,808.38,apparel,2026-05-21,True,2026-05-24,True,True,False
DSP-13398,ORD-14098,item_not_received,2026-08-02,16,pending,0.3127,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-02408,1221.9,apparel,2026-07-17,False,,True,True,False
DSP-01819,ORD-08967,unauthorized_transaction,2026-04-06,19,pending,0.6784,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02072,179.72,apparel,2026-03-18,True,2026-03-19,True,True,False
DSP-05112,ORD-03002,item_not_received,2026-05-10,13,pending,0.0344,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False,CUST-02199,1033.3,groceries,2026-04-27,False,,True,True,True
DSP-00717,ORD-08915,unauthorized_transaction,2026-03-26,6,pending,0.7909,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04514,291.43,apparel,2026-03-20,True,2026-03-22,True,True,False
DSP-06969,ORD-03239,duplicate_charge,2026-05-29,3,pending,0.6591,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-01868,734.55,apparel,2026-05-26,True,2026-06-03,True,True,False
DSP-09118,ORD-00230,not_as_described,2026-06-20,1,pending,0.3501,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01840,1801.13,electronics,2026-06-19,False,,True,False,False
DSP-14967,ORD-04972,not_as_described,2026-08-27,23,pending,0.5308,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-00076,647.1,groceries,2026-08-04,True,2026-08-11,True,True,False
DSP-06098,ORD-02420,not_as_described,2026-05-20,13,pending,0.6164,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02377,647.04,apparel,2026-05-07,True,2026-05-11,True,True,False
DSP-02810,ORD-14849,unauthorized_transaction,2026-04-16,5,pending,0.2676,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False,CUST-02612,1496.41,apparel,2026-04-11,False,,True,True,True
DSP-12807,ORD-04107,item_not_received,2026-07-28,11,pending,0.1856,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-03708,618.57,apparel,2026-07-17,False,,True,True,False
DSP-11525,ORD-05404,duplicate_charge,2026-07-15,18,pending,0.4289,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-04784,736.1,groceries,2026-06-27,True,2026-07-05,True,False,False
DSP-02446,ORD-02954,not_as_described,2026-04-13,18,pending,0.3993,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05128,1769.11,apparel,2026-03-26,True,2026-03-30,False,True,False
DSP-07287,ORD-10227,not_as_described,2026-06-02,16,pending,0.4084,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-05000,518.18,apparel,2026-05-17,True,2026-05-22,True,True,True
DSP-08604,ORD-10880,item_not_received,2026-06-14,21,pending,0.5612,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03642,269.6,digital_goods,2026-05-24,True,2026-06-02,True,False,False
DSP-08339,ORD-16181,unauthorized_transaction,2026-06-12,3,pending,0.1627,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-03082,366.04,digital_goods,2026-06-09,False,,False,True,False
DSP-05512,ORD-04565,not_as_described,2026-05-14,20,pending,0.3528,True,RULE_NOT_AS_DESCRIBED,clean_concede,4,False,CUST-03179,447.98,home_goods,2026-04-24,True,2026-04-26,True,True,False
DSP-01032,ORD-16859,not_as_described,2026-03-30,1,pending,0.3294,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-04901,1101.31,groceries,2026-03-29,False,,True,True,False
DSP-00495,ORD-15622,unauthorized_transaction,2026-03-23,16,pending,0.388,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-04641,9176.58,electronics,2026-03-07,True,2026-03-12,False,True,False
DSP-05356,ORD-04102,duplicate_charge,2026-05-12,3,pending,0.7261,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-02580,506.41,electronics,2026-05-09,True,2026-05-10,True,True,False
DSP-01315,ORD-01273,not_as_described,2026-04-02,24,pending,0.6237,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04351,207.12,home_goods,2026-03-09,True,2026-03-11,True,True,False
DSP-11418,ORD-11560,item_not_received,2026-07-14,1,pending,0.5611,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01654,270.79,home_goods,2026-07-13,True,2026-07-21,True,True,False
DSP-10232,ORD-14046,item_not_received,2026-07-02,11,pending,0.683,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-04206,301.89,apparel,2026-06-21,True,2026-06-29,True,True,False
DSP-05669,ORD-17630,item_not_received,2026-05-16,14,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False,CUST-04054,136.54,home_goods,2026-05-02,False,,False,True,False
DSP-06946,ORD-00244,item_not_received,2026-05-29,24,pending,0.1317,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-01875,1838.11,digital_goods,2026-05-05,False,,True,True,False
DSP-07107,ORD-00321,item_not_received,2026-05-31,16,pending,0.4512,True,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False,CUST-05984,135.25,home_goods,2026-05-15,True,2026-05-19,False,True,True
DSP-08621,ORD-12753,not_as_described,2026-06-15,3,pending,0.421,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False,CUST-05159,1511.77,electronics,2026-06-12,True,2026-06-15,True,True,False
DSP-02613,ORD-14054,unauthorized_transaction,2026-04-14,15,pending,0.4536,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-05621,446.15,home_goods,2026-03-30,False,,True,True,False
DSP-10153,ORD-18372,duplicate_charge,2026-07-01,15,pending,0.5803,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-03015,307.69,electronics,2026-06-16,True,2026-06-22,True,True,False
DSP-06808,ORD-06243,not_as_described,2026-05-28,19,pending,0.723,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-03986,10040.37,groceries,2026-05-09,True,2026-05-17,True,True,False
DSP-02015,ORD-02080,duplicate_charge,2026-04-08,17,pending,0.5491,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01534,100.0,electronics,2026-03-22,True,2026-03-23,True,True,False
DSP-09880,ORD-01367,unauthorized_transaction,2026-06-28,6,pending,0.2412,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-01082,145.86,electronics,2026-06-22,True,2026-06-26,False,True,True
DSP-11960,ORD-01839,not_as_described,2026-07-19,24,pending,0.5648,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-03149,571.28,groceries,2026-06-25,True,2026-06-26,True,True,False
DSP-13884,ORD-10028,not_as_described,2026-08-08,16,pending,0.6076,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-03457,290.66,electronics,2026-07-23,True,2026-07-30,True,True,False
DSP-05088,ORD-14892,item_not_received,2026-05-10,6,pending,0.6787,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-03145,421.38,home_goods,2026-05-04,True,2026-05-05,True,True,False
DSP-03887,ORD-03508,unauthorized_transaction,2026-04-28,12,pending,0.286,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-03682,1321.16,home_goods,2026-04-16,False,,True,True,True
DSP-07844,ORD-16719,duplicate_charge,2026-06-07,12,pending,0.0528,False,RULE_DUPLICATE_CHARGE,clean_concede,4,False,CUST-05192,329.7,electronics,2026-05-26,False,,True,True,False
DSP-05734,ORD-18122,not_as_described,2026-05-17,18,pending,0.7664,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-00386,416.96,digital_goods,2026-04-29,True,2026-05-01,True,True,False
DSP-02042,ORD-01944,duplicate_charge,2026-04-09,9,pending,0.4955,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-05422,320.27,electronics,2026-03-31,True,2026-04-04,True,True,False
DSP-00019,ORD-19840,duplicate_charge,2026-03-10,3,pending,0.3448,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-04654,777.37,digital_goods,2026-03-07,False,,True,True,False
DSP-03946,ORD-00122,unauthorized_transaction,2026-04-28,11,pending,0.5747,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01143,853.89,groceries,2026-04-17,True,2026-04-23,True,True,False
DSP-04877,ORD-14093,duplicate_charge,2026-05-07,3,pending,0.5965,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-05313,1436.62,digital_goods,2026-05-04,False,,True,True,False
DSP-10648,ORD-11912,duplicate_charge,2026-07-06,2,pending,0.1655,False,RULE_DUPLICATE_CHARGE,clean_concede,5,False,CUST-03900,844.14,electronics,2026-07-04,False,,True,True,False
DSP-07554,ORD-08203,item_not_received,2026-06-04,24,pending,0.5221,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-04005,210.83,digital_goods,2026-05-11,True,2026-05-12,True,False,False
DSP-00545,ORD-01691,unauthorized_transaction,2026-03-24,16,pending,0.249,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-04973,116.8,electronics,2026-03-08,True,2026-03-10,False,True,False
DSP-09970,ORD-11314,unauthorized_transaction,2026-06-29,8,pending,0.5173,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02358,976.95,digital_goods,2026-06-21,False,,True,True,False
DSP-14475,ORD-00118,not_as_described,2026-08-15,14,pending,0.3309,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05266,294.9,electronics,2026-08-01,False,,True,True,False
DSP-07647,ORD-19419,not_as_described,2026-06-05,13,pending,0.4418,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-00004,243.66,electronics,2026-05-23,True,2026-05-27,True,True,False
DSP-12548,ORD-03213,unauthorized_transaction,2026-07-25,1,pending,0.2106,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-05546,820.45,groceries,2026-07-24,True,2026-07-30,False,True,False
DSP-11232,ORD-19141,not_as_described,2026-07-12,6,pending,0.7102,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04185,3826.43,digital_goods,2026-07-06,True,2026-07-08,True,True,False
DSP-06050,ORD-09554,unauthorized_transaction,2026-05-20,14,pending,0.4501,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False,CUST-02308,1286.21,groceries,2026-05-06,True,2026-05-09,True,True,False
DSP-02498,ORD-04645,item_not_received,2026-04-13,5,pending,0.7346,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-04231,649.63,home_goods,2026-04-08,True,2026-04-12,True,True,False
DSP-12619,ORD-18902,item_not_received,2026-07-26,23,pending,0.5995,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-01592,1647.93,apparel,2026-07-03,True,2026-07-06,True,True,False
DSP-03153,ORD-07949,unauthorized_transaction,2026-04-20,23,pending,0.6084,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-01372,1184.86,home_goods,2026-03-28,True,2026-04-03,True,True,False
DSP-09408,ORD-19458,unauthorized_transaction,2026-06-23,7,pending,0.7131,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-03071,227.06,electronics,2026-06-16,True,2026-06-20,True,True,False
DSP-04472,ORD-17771,item_not_received,2026-05-03,4,pending,0.7825,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-02786,1375.57,electronics,2026-04-29,True,2026-04-30,True,True,False
DSP-10102,ORD-02758,duplicate_charge,2026-06-30,19,pending,0.3442,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-04693,638.24,electronics,2026-06-11,False,,True,True,False
DSP-03801,ORD-04690,not_as_described,2026-04-27,9,pending,0.2233,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-01339,732.34,apparel,2026-04-18,False,,True,False,False
DSP-07250,ORD-07012,not_as_described,2026-06-01,16,pending,0.3308,False,RULE_NOT_AS_DESCRIBED,clean_concede,5,False,CUST-02497,1036.92,digital_goods,2026-05-16,False,,True,True,False
DSP-01926,ORD-00098,duplicate_charge,2026-04-08,4,pending,0.5998,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-05637,492.9,groceries,2026-04-04,True,2026-04-06,True,True,False
DSP-07569,ORD-06739,item_not_received,2026-06-04,17,pending,0.1967,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-03289,1157.25,home_goods,2026-05-18,False,,True,True,False
DSP-14145,ORD-15132,item_not_received,2026-08-11,8,pending,0.6609,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04142,299.55,groceries,2026-08-03,True,2026-08-09,True,True,False
DSP-01501,ORD-15817,item_not_received,2026-04-04,11,pending,0.101,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-05785,265.19,digital_goods,2026-03-24,False,,True,True,False
DSP-05189,ORD-19258,duplicate_charge,2026-05-11,13,pending,0.7566,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01923,1136.92,digital_goods,2026-04-28,True,2026-04-29,True,True,False
DSP-09975,ORD-18674,duplicate_charge,2026-06-29,10,pending,0.2585,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-01520,188.98,digital_goods,2026-06-19,True,2026-06-27,True,False,True
DSP-02789,ORD-15849,item_not_received,2026-04-16,13,pending,0.4743,True,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-02834,476.3,groceries,2026-04-03,True,2026-04-06,True,False,False
DSP-10137,ORD-12257,unauthorized_transaction,2026-07-01,20,pending,0.7472,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02884,225.98,digital_goods,2026-06-11,True,2026-06-13,True,True,False
DSP-11608,ORD-13168,unauthorized_transaction,2026-07-16,9,pending,0.4772,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-02113,1298.61,electronics,2026-07-07,False,,True,True,False
DSP-11298,ORD-00938,item_not_received,2026-07-12,13,pending,0.5017,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02247,367.13,groceries,2026-06-29,True,2026-07-01,False,True,False
DSP-03679,ORD-18968,unauthorized_transaction,2026-04-25,2,pending,0.7676,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02313,514.48,digital_goods,2026-04-23,True,2026-04-30,True,True,False
DSP-12495,ORD-17228,duplicate_charge,2026-07-24,12,pending,0.199,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-03400,1751.3,home_goods,2026-07-12,True,2026-07-20,False,False,False
DSP-12956,ORD-02470,not_as_described,2026-07-29,3,pending,0.2902,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-04602,868.29,home_goods,2026-07-26,True,2026-07-29,True,False,True
DSP-00702,ORD-18094,not_as_described,2026-03-26,17,pending,0.4483,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-00195,236.52,apparel,2026-03-09,True,2026-03-14,True,False,False
DSP-05123,ORD-02490,duplicate_charge,2026-05-10,5,pending,0.7869,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-04569,1466.96,apparel,2026-05-05,True,2026-05-07,True,True,False
DSP-02033,ORD-16413,not_as_described,2026-04-09,9,pending,0.4609,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05555,537.22,electronics,2026-03-31,True,2026-04-02,True,True,False
DSP-07092,ORD-08118,item_not_received,2026-05-31,21,pending,0.6761,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03308,849.82,groceries,2026-05-10,True,2026-05-12,True,True,False
DSP-00478,ORD-08646,item_not_received,2026-03-23,6,pending,0.6542,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-01436,198.99,electronics,2026-03-17,True,2026-03-21,True,True,False
DSP-13872,ORD-09984,not_as_described,2026-08-07,10,pending,0.6295,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-00954,1733.51,apparel,2026-07-28,True,2026-08-05,True,True,False
DSP-06655,ORD-11369,unauthorized_transaction,2026-05-26,19,pending,0.4791,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-00599,235.58,apparel,2026-05-07,True,2026-05-11,True,False,False
DSP-02611,ORD-11443,item_not_received,2026-04-14,16,pending,0.0269,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-00398,616.17,electronics,2026-03-29,False,,True,True,False
DSP-07624,ORD-19087,unauthorized_transaction,2026-06-05,18,pending,0.4459,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-05712,143.02,electronics,2026-05-18,False,,True,True,False
DSP-07725,ORD-11735,unauthorized_transaction,2026-06-06,21,pending,0.4417,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-03731,1373.69,home_goods,2026-05-16,False,,True,True,False
DSP-00928,ORD-04304,unauthorized_transaction,2026-03-28,18,pending,0.3528,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-01650,1227.18,digital_goods,2026-03-10,True,2026-03-12,False,True,False
DSP-00073,ORD-13404,duplicate_charge,2026-03-13,1,pending,0.1796,False,RULE_DUPLICATE_CHARGE,clean_concede,5,False,CUST-03983,795.01,home_goods,2026-03-12,True,2026-03-16,True,False,True
DSP-03989,ORD-05434,item_not_received,2026-04-29,16,pending,0.6421,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-03407,2537.97,electronics,2026-04-13,True,2026-04-18,True,True,False
DSP-01368,ORD-10435,item_not_received,2026-04-02,21,pending,0.6808,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03172,728.65,home_goods,2026-03-12,True,2026-03-18,True,True,False
DSP-01487,ORD-05470,duplicate_charge,2026-04-03,9,pending,0.1852,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-04425,982.8,home_goods,2026-03-25,True,2026-03-31,False,True,True
DSP-07766,ORD-09158,unauthorized_transaction,2026-06-06,22,pending,0.4798,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-03142,662.13,apparel,2026-05-15,False,,True,True,False
DSP-09370,ORD-18897,item_not_received,2026-06-23,2,pending,0.7957,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04546,2269.81,home_goods,2026-06-21,True,2026-06-27,True,True,False
DSP-13428,ORD-00100,item_not_received,2026-08-03,22,pending,0.6287,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01799,420.53,digital_goods,2026-07-12,True,2026-07-20,True,True,False
DSP-12012,ORD-09616,duplicate_charge,2026-07-20,8,pending,0.3728,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-03346,100.0,electronics,2026-07-12,False,,True,True,True
DSP-12795,ORD-01257,item_not_received,2026-07-27,20,pending,0.6434,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-05766,321.08,digital_goods,2026-07-07,True,2026-07-14,True,True,False
DSP-11243,ORD-12587,duplicate_charge,2026-07-12,1,pending,0.463,True,RULE_DUPLICATE_CHARGE,clean_concede,6,False,CUST-00883,2042.7,groceries,2026-07-11,True,2026-07-12,True,True,False
DSP-10500,ORD-10738,not_as_described,2026-07-04,12,pending,0.5913,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02071,365.52,home_goods,2026-06-22,True,2026-06-27,True,True,False
DSP-05908,ORD-02933,unauthorized_transaction,2026-05-18,18,pending,0.3006,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-01918,498.67,apparel,2026-04-30,True,2026-05-07,False,True,False
DSP-05395,ORD-13640,unauthorized_transaction,2026-05-13,11,pending,0.6063,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-04237,608.49,apparel,2026-05-02,True,2026-05-08,True,True,False
DSP-13576,ORD-08288,not_as_described,2026-08-04,15,pending,0.4923,True,RULE_NOT_AS_DESCRIBED,clean_concede,5,False,CUST-04285,227.0,apparel,2026-07-20,True,2026-07-24,True,True,False
DSP-00987,ORD-10897,duplicate_charge,2026-03-29,5,pending,0.02,False,RULE_DUPLICATE_CHARGE,clean_concede,7,False,CUST-01207,713.52,groceries,2026-03-24,False,,False,True,False
DSP-10456,ORD-15780,item_not_received,2026-07-04,22,pending,0.523,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-04715,2854.21,groceries,2026-06-12,True,2026-06-16,True,True,False
DSP-02434,ORD-09541,unauthorized_transaction,2026-04-13,1,pending,0.4319,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-01065,184.66,electronics,2026-04-12,False,,True,True,False
DSP-13086,ORD-09252,not_as_described,2026-07-30,8,pending,0.5679,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-00182,106.34,apparel,2026-07-22,True,2026-07-23,True,False,False
DSP-02721,ORD-08645,unauthorized_transaction,2026-04-16,15,pending,0.322,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-01493,1201.07,groceries,2026-04-01,True,2026-04-08,False,True,False
DSP-04896,ORD-18442,not_as_described,2026-05-07,12,pending,0.5094,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-01477,911.69,groceries,2026-04-25,True,2026-04-30,True,True,False
DSP-11122,ORD-03974,unauthorized_transaction,2026-07-11,18,pending,0.5693,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-05140,281.29,groceries,2026-06-23,True,2026-07-02,True,True,False
DSP-13892,ORD-13765,unauthorized_transaction,2026-08-08,24,pending,0.7557,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02683,615.37,groceries,2026-07-15,True,2026-07-24,True,True,False
DSP-00888,ORD-00399,unauthorized_transaction,2026-03-28,13,pending,0.6884,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-04450,762.38,groceries,2026-03-15,True,2026-03-18,True,True,False
