dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status
DSP-02087,ORD-08489,unauthorized_transaction,2026-04-09,18,pending
DSP-02088,ORD-05313,not_as_described,2026-04-09,12,pending
DSP-02089,ORD-06259,unauthorized_transaction,2026-04-09,20,pending
DSP-02090,ORD-05399,not_as_described,2026-04-09,8,pending
DSP-02091,ORD-03542,unauthorized_transaction,2026-04-09,20,pending
DSP-02092,ORD-16090,unauthorized_transaction,2026-04-09,19,pending
DSP-02093,ORD-05943,item_not_received,2026-04-09,5,pending
DSP-02094,ORD-09754,not_as_described,2026-04-09,21,pending
DSP-02095,ORD-15647,item_not_received,2026-04-09,12,pending
DSP-02096,ORD-10368,item_not_received,2026-04-09,16,pending
DSP-02097,ORD-10078,item_not_received,2026-04-09,10,pending
DSP-02098,ORD-02603,item_not_received,2026-04-09,6,pending
DSP-02099,ORD-12253,duplicate_charge,2026-04-09,3,pending
DSP-02100,ORD-05682,item_not_received,2026-04-09,18,pending
DSP-02101,ORD-00257,not_as_described,2026-04-09,10,pending
DSP-02102,ORD-19195,unauthorized_transaction,2026-04-09,1,pending
DSP-02103,ORD-08108,item_not_received,2026-04-09,10,pending
DSP-02104,ORD-12572,duplicate_charge,2026-04-09,14,pending
DSP-02105,ORD-15551,unauthorized_transaction,2026-04-09,18,pending
DSP-02106,ORD-17966,unauthorized_transaction,2026-04-09,9,pending
DSP-02107,ORD-13442,item_not_received,2026-04-09,6,pending
DSP-02108,ORD-04325,duplicate_charge,2026-04-09,6,pending
DSP-02109,ORD-08357,duplicate_charge,2026-04-09,21,pending
DSP-02110,ORD-10806,not_as_described,2026-04-09,11,pending
DSP-02111,ORD-02488,duplicate_charge,2026-04-09,10,pending
DSP-02112,ORD-15248,unauthorized_transaction,2026-04-09,3,pending
DSP-02113,ORD-04342,unauthorized_transaction,2026-04-09,17,pending
DSP-02114,ORD-08718,not_as_described,2026-04-09,19,pending
DSP-02115,ORD-11256,item_not_received,2026-04-09,18,pending
DSP-02116,ORD-14625,unauthorized_transaction,2026-04-09,22,pending
DSP-02117,ORD-01767,not_as_described,2026-04-09,24,pending
DSP-02118,ORD-17268,not_as_described,2026-04-09,5,pending
DSP-02119,ORD-19503,not_as_described,2026-04-09,5,pending
DSP-02120,ORD-02446,duplicate_charge,2026-04-09,17,pending
DSP-02121,ORD-05304,duplicate_charge,2026-04-09,15,pending
DSP-02122,ORD-18463,not_as_described,2026-04-09,16,pending
DSP-02123,ORD-16795,not_as_described,2026-04-09,8,pending
DSP-02124,ORD-09515,unauthorized_transaction,2026-04-10,5,pending
DSP-02125,ORD-08762,duplicate_charge,2026-04-10,3,pending
DSP-02126,ORD-10676,not_as_described,2026-04-10,13,pending
DSP-02127,ORD-11963,item_not_received,2026-04-10,18,pending
DSP-02128,ORD-13967,not_as_described,2026-04-10,11,pending
DSP-02129,ORD-06260,unauthorized_transaction,2026-04-10,1,pending
DSP-02130,ORD-01077,not_as_described,2026-04-10,17,pending
DSP-02131,ORD-03942,unauthorized_transaction,2026-04-10,2,pending
DSP-02132,ORD-06688,unauthorized_transaction,2026-04-10,11,pending
DSP-02133,ORD-17118,duplicate_charge,2026-04-10,17,pending
DSP-02134,ORD-11322,unauthorized_transaction,2026-04-10,5,pending
DSP-02135,ORD-01384,unauthorized_transaction,2026-04-10,20,pending
DSP-02136,ORD-03925,unauthorized_transaction,2026-04-10,17,pending
DSP-02137,ORD-09029,duplicate_charge,2026-04-10,18,pending
DSP-02138,ORD-00878,unauthorized_transaction,2026-04-10,17,pending
DSP-02139,ORD-06805,item_not_received,2026-04-10,3,pending
DSP-02140,ORD-09316,item_not_received,2026-04-10,10,pending
DSP-02141,ORD-05085,not_as_described,2026-04-10,15,pending
DSP-02142,ORD-13871,unauthorized_transaction,2026-04-10,19,pending
DSP-02143,ORD-12222,item_not_received,2026-04-10,17,pending
DSP-02144,ORD-11195,not_as_described,2026-04-10,22,pending
DSP-02145,ORD-15326,not_as_described,2026-04-10,22,pending
DSP-02146,ORD-15557,duplicate_charge,2026-04-10,14,pending
DSP-02147,ORD-13417,unauthorized_transaction,2026-04-10,15,pending
DSP-02148,ORD-12975,duplicate_charge,2026-04-10,21,pending
DSP-02149,ORD-07560,item_not_received,2026-04-10,9,pending
DSP-02150,ORD-16261,not_as_described,2026-04-10,14,pending
DSP-02151,ORD-10526,unauthorized_transaction,2026-04-10,19,pending
DSP-02152,ORD-10760,item_not_received,2026-04-10,20,pending
DSP-02153,ORD-10079,not_as_described,2026-04-10,14,pending
DSP-02154,ORD-16187,unauthorized_transaction,2026-04-10,11,pending
DSP-02155,ORD-12870,unauthorized_transaction,2026-04-10,8,pending
DSP-02156,ORD-08062,not_as_described,2026-04-10,7,pending
DSP-02157,ORD-03997,unauthorized_transaction,2026-04-10,18,pending
DSP-02158,ORD-10788,not_as_described,2026-04-10,7,pending
DSP-02159,ORD-11300,not_as_described,2026-04-10,23,pending
DSP-02160,ORD-02801,item_not_received,2026-04-10,1,pending
DSP-02161,ORD-18655,duplicate_charge,2026-04-10,7,pending
DSP-02162,ORD-14538,duplicate_charge,2026-04-10,24,pending
DSP-02163,ORD-00402,unauthorized_transaction,2026-04-10,10,pending
DSP-02164,ORD-11508,unauthorized_transaction,2026-04-10,13,pending
DSP-02165,ORD-10598,item_not_received,2026-04-10,3,pending
DSP-02166,ORD-11838,item_not_received,2026-04-10,23,pending
DSP-02167,ORD-09034,duplicate_charge,2026-04-10,15,pending
DSP-02168,ORD-07215,item_not_received,2026-04-10,22,pending
DSP-02169,ORD-16963,unauthorized_transaction,2026-04-10,4,pending
DSP-02170,ORD-09789,not_as_described,2026-04-10,4,pending
DSP-02171,ORD-09959,unauthorized_transaction,2026-04-10,7,pending
DSP-02172,ORD-18742,not_as_described,2026-04-10,1,pending
DSP-02173,ORD-19748,duplicate_charge,2026-04-10,4,pending
DSP-02174,ORD-08174,item_not_received,2026-04-10,2,pending
DSP-02175,ORD-09531,unauthorized_transaction,2026-04-10,9,pending
DSP-02176,ORD-06875,not_as_described,2026-04-10,22,pending
DSP-02177,ORD-04773,item_not_received,2026-04-10,14,pending
DSP-02178,ORD-17207,unauthorized_transaction,2026-04-10,4,pending
DSP-02179,ORD-02459,item_not_received,2026-04-10,22,pending
DSP-02180,ORD-11007,item_not_received,2026-04-10,13,pending
DSP-02181,ORD-14902,unauthorized_transaction,2026-04-10,12,pending
DSP-02182,ORD-03643,unauthorized_transaction,2026-04-10,20,pending
DSP-02183,ORD-11340,item_not_received,2026-04-10,3,pending
DSP-02184,ORD-08056,not_as_described,2026-04-10,24,pending
DSP-02185,ORD-14420,unauthorized_transaction,2026-04-10,20,pending
DSP-02186,ORD-14410,not_as_described,2026-04-10,14,pending
DSP-02187,ORD-08128,unauthorized_transaction,2026-04-10,11,pending
DSP-02188,ORD-17868,not_as_described,2026-04-10,18,pending
DSP-02189,ORD-12204,not_as_described,2026-04-10,17,pending
DSP-02190,ORD-09207,not_as_described,2026-04-10,7,pending
DSP-02191,ORD-00501,item_not_received,2026-04-10,10,pending
DSP-02192,ORD-08752,item_not_received,2026-04-10,23,pending
DSP-02193,ORD-00452,item_not_received,2026-04-10,6,pending
DSP-02194,ORD-00758,item_not_received,2026-04-10,18,pending
DSP-02195,ORD-07432,not_as_described,2026-04-10,23,pending
DSP-02196,ORD-04978,not_as_described,2026-04-10,21,pending
DSP-02197,ORD-19781,not_as_described,2026-04-10,9,pending
DSP-02198,ORD-17959,item_not_received,2026-04-10,16,pending
DSP-02199,ORD-02950,item_not_received,2026-04-10,23,pending
DSP-02200,ORD-16388,not_as_described,2026-04-10,1,pending
DSP-02201,ORD-05959,item_not_received,2026-04-10,21,pending
DSP-02202,ORD-16006,unauthorized_transaction,2026-04-10,20,pending
DSP-02203,ORD-09100,item_not_received,2026-04-10,18,pending
DSP-02204,ORD-19788,unauthorized_transaction,2026-04-10,11,pending
DSP-02205,ORD-06035,unauthorized_transaction,2026-04-10,11,pending
DSP-02206,ORD-14933,not_as_described,2026-04-10,6,pending
DSP-02207,ORD-16353,not_as_described,2026-04-10,23,pending
DSP-02208,ORD-15233,not_as_described,2026-04-10,10,pending
DSP-02209,ORD-02652,not_as_described,2026-04-10,11,pending
DSP-02210,ORD-06537,unauthorized_transaction,2026-04-10,16,pending
DSP-02211,ORD-01509,duplicate_charge,2026-04-10,20,pending
DSP-02212,ORD-04449,item_not_received,2026-04-10,9,pending
DSP-02213,ORD-16761,duplicate_charge,2026-04-10,9,pending
DSP-02214,ORD-18086,item_not_received,2026-04-10,5,pending
DSP-02215,ORD-08087,item_not_received,2026-04-10,15,pending
DSP-02216,ORD-08473,item_not_received,2026-04-10,9,pending
DSP-02217,ORD-03370,item_not_received,2026-04-10,22,pending
DSP-02218,ORD-03684,not_as_described,2026-04-10,6,pending
DSP-02219,ORD-12150,item_not_received,2026-04-10,17,pending
DSP-02220,ORD-01751,duplicate_charge,2026-04-10,11,pending
DSP-02221,ORD-09871,not_as_described,2026-04-10,20,pending
DSP-02222,ORD-15441,item_not_received,2026-04-10,13,pending
DSP-02223,ORD-01125,not_as_described,2026-04-10,24,pending
DSP-02224,ORD-17452,unauthorized_transaction,2026-04-10,21,pending
DSP-02225,ORD-10206,not_as_described,2026-04-11,5,pending
DSP-02226,ORD-15106,unauthorized_transaction,2026-04-11,10,pending
DSP-02227,ORD-02762,item_not_received,2026-04-11,18,pending
DSP-02228,ORD-09697,unauthorized_transaction,2026-04-11,18,pending
DSP-02229,ORD-00667,not_as_described,2026-04-11,12,pending
DSP-02230,ORD-18904,unauthorized_transaction,2026-04-11,24,pending
DSP-02231,ORD-14761,duplicate_charge,2026-04-11,2,pending
DSP-02232,ORD-01452,item_not_received,2026-04-11,8,pending
DSP-02233,ORD-19210,unauthorized_transaction,2026-04-11,2,pending
DSP-02234,ORD-09898,duplicate_charge,2026-04-11,3,pending
DSP-02235,ORD-06804,item_not_received,2026-04-11,6,pending
DSP-02236,ORD-18751,duplicate_charge,2026-04-11,8,pending
DSP-02237,ORD-16170,item_not_received,2026-04-11,8,pending
DSP-02238,ORD-00756,duplicate_charge,2026-04-11,15,pending
DSP-02239,ORD-00822,not_as_described,2026-04-11,16,pending
DSP-02240,ORD-13452,item_not_received,2026-04-11,17,pending
DSP-02241,ORD-13096,duplicate_charge,2026-04-11,24,pending
DSP-02242,ORD-16577,item_not_received,2026-04-11,15,pending
DSP-02243,ORD-13971,not_as_described,2026-04-11,18,pending
DSP-02244,ORD-10378,duplicate_charge,2026-04-11,16,pending
DSP-02245,ORD-15234,item_not_received,2026-04-11,3,pending
DSP-02246,ORD-08833,item_not_received,2026-04-11,6,pending
DSP-02247,ORD-16450,unauthorized_transaction,2026-04-11,16,pending
DSP-02248,ORD-10500,not_as_described,2026-04-11,11,pending
DSP-02249,ORD-09872,duplicate_charge,2026-04-11,12,pending
DSP-02250,ORD-12716,duplicate_charge,2026-04-11,8,pending
DSP-02251,ORD-01158,item_not_received,2026-04-11,11,pending
DSP-02252,ORD-05315,item_not_received,2026-04-11,18,pending
DSP-02253,ORD-08205,duplicate_charge,2026-04-11,6,pending
DSP-02254,ORD-08154,duplicate_charge,2026-04-11,8,pending
DSP-02255,ORD-19059,not_as_described,2026-04-11,18,pending
DSP-02256,ORD-09160,not_as_described,2026-04-11,2,pending
DSP-02257,ORD-09762,item_not_received,2026-04-11,7,pending
DSP-02258,ORD-19105,not_as_described,2026-04-11,21,pending
DSP-02259,ORD-05211,duplicate_charge,2026-04-11,7,pending
DSP-02260,ORD-09564,not_as_described,2026-04-11,2,pending
DSP-02261,ORD-17746,item_not_received,2026-04-11,13,pending
DSP-02262,ORD-05924,unauthorized_transaction,2026-04-11,22,pending
DSP-02263,ORD-05337,duplicate_charge,2026-04-11,12,pending
DSP-02264,ORD-03113,item_not_received,2026-04-11,15,pending
DSP-02265,ORD-16776,item_not_received,2026-04-11,3,pending
DSP-02266,ORD-03216,not_as_described,2026-04-11,21,pending
DSP-02267,ORD-12591,item_not_received,2026-04-11,8,pending
DSP-02268,ORD-19068,not_as_described,2026-04-11,24,pending
DSP-02269,ORD-04022,not_as_described,2026-04-11,24,pending
DSP-02270,ORD-12346,item_not_received,2026-04-11,12,pending
DSP-02271,ORD-05544,item_not_received,2026-04-11,1,pending
DSP-02272,ORD-17517,not_as_described,2026-04-11,2,pending
DSP-02273,ORD-19048,unauthorized_transaction,2026-04-11,19,pending
DSP-02274,ORD-17499,item_not_received,2026-04-11,14,pending
DSP-02275,ORD-11017,item_not_received,2026-04-11,9,pending
DSP-02276,ORD-15507,item_not_received,2026-04-11,4,pending
DSP-02277,ORD-17204,item_not_received,2026-04-11,22,pending
DSP-02278,ORD-13973,unauthorized_transaction,2026-04-11,6,pending
DSP-02279,ORD-19658,unauthorized_transaction,2026-04-11,16,pending
DSP-02280,ORD-10098,duplicate_charge,2026-04-11,12,pending
DSP-02281,ORD-08996,not_as_described,2026-04-11,21,pending
DSP-02282,ORD-13543,not_as_described,2026-04-11,23,pending
DSP-02283,ORD-03473,not_as_described,2026-04-11,16,pending
DSP-02284,ORD-00614,unauthorized_transaction,2026-04-11,8,pending
DSP-02285,ORD-07749,item_not_received,2026-04-11,4,pending
DSP-02286,ORD-05572,not_as_described,2026-04-11,10,pending
DSP-02287,ORD-01631,item_not_received,2026-04-11,8,pending
DSP-02288,ORD-04400,not_as_described,2026-04-11,12,pending
DSP-02289,ORD-16867,duplicate_charge,2026-04-11,5,pending
DSP-02290,ORD-16347,item_not_received,2026-04-11,2,pending
DSP-02291,ORD-03276,duplicate_charge,2026-04-11,22,pending
DSP-02292,ORD-19260,item_not_received,2026-04-11,4,pending
DSP-02293,ORD-00833,unauthorized_transaction,2026-04-11,20,pending
DSP-02294,ORD-14446,not_as_described,2026-04-11,19,pending
DSP-02295,ORD-13139,unauthorized_transaction,2026-04-11,5,pending
DSP-02296,ORD-19876,item_not_received,2026-04-11,10,pending
DSP-02297,ORD-14768,not_as_described,2026-04-11,8,pending
DSP-02298,ORD-08860,item_not_received,2026-04-11,11,pending
DSP-02299,ORD-13019,item_not_received,2026-04-11,11,pending
DSP-02300,ORD-16255,unauthorized_transaction,2026-04-11,11,pending
DSP-02301,ORD-12658,item_not_received,2026-04-11,10,pending
DSP-02302,ORD-00477,unauthorized_transaction,2026-04-11,3,pending
DSP-02303,ORD-06561,duplicate_charge,2026-04-11,6,pending
DSP-02304,ORD-03631,item_not_received,2026-04-11,9,pending
DSP-02305,ORD-02530,item_not_received,2026-04-11,20,pending
DSP-02306,ORD-04857,unauthorized_transaction,2026-04-11,21,pending
DSP-02307,ORD-06198,not_as_described,2026-04-11,11,pending
DSP-02308,ORD-05720,unauthorized_transaction,2026-04-11,19,pending
DSP-02309,ORD-18641,not_as_described,2026-04-11,3,pending
DSP-02310,ORD-02752,unauthorized_transaction,2026-04-11,21,pending
DSP-02311,ORD-18438,duplicate_charge,2026-04-11,19,pending
DSP-02312,ORD-03625,unauthorized_transaction,2026-04-11,10,pending
DSP-02313,ORD-06620,not_as_described,2026-04-11,12,pending
DSP-02314,ORD-10934,not_as_described,2026-04-11,10,pending
DSP-02315,ORD-15582,unauthorized_transaction,2026-04-11,6,pending
DSP-02316,ORD-14854,item_not_received,2026-04-11,17,pending
DSP-02317,ORD-04950,item_not_received,2026-04-11,18,pending
DSP-02318,ORD-07199,not_as_described,2026-04-12,13,pending
DSP-02319,ORD-11468,not_as_described,2026-04-12,12,pending
DSP-02320,ORD-15685,item_not_received,2026-04-12,19,pending
DSP-02321,ORD-04731,duplicate_charge,2026-04-12,13,pending
DSP-02322,ORD-05317,unauthorized_transaction,2026-04-12,22,pending
DSP-02323,ORD-17885,item_not_received,2026-04-12,18,pending
DSP-02324,ORD-12159,not_as_described,2026-04-12,18,pending
DSP-02325,ORD-07349,unauthorized_transaction,2026-04-12,22,pending
DSP-02326,ORD-17312,item_not_received,2026-04-12,17,pending
DSP-02327,ORD-06516,unauthorized_transaction,2026-04-12,5,pending
DSP-02328,ORD-03536,item_not_received,2026-04-12,1,pending
DSP-02329,ORD-03991,unauthorized_transaction,2026-04-12,1,pending
DSP-02330,ORD-11510,item_not_received,2026-04-12,15,pending
DSP-02331,ORD-04336,not_as_described,2026-04-12,4,pending
DSP-02332,ORD-07341,unauthorized_transaction,2026-04-12,7,pending
DSP-02333,ORD-15396,item_not_received,2026-04-12,20,pending
DSP-02334,ORD-09275,item_not_received,2026-04-12,20,pending
DSP-02335,ORD-14267,unauthorized_transaction,2026-04-12,16,pending
DSP-02336,ORD-19058,item_not_received,2026-04-12,16,pending
DSP-02337,ORD-00220,not_as_described,2026-04-12,17,pending
DSP-02338,ORD-02818,unauthorized_transaction,2026-04-12,18,pending
DSP-02339,ORD-16508,unauthorized_transaction,2026-04-12,13,pending
DSP-02340,ORD-04650,not_as_described,2026-04-12,21,pending
DSP-02341,ORD-11183,item_not_received,2026-04-12,8,pending
DSP-02342,ORD-10269,unauthorized_transaction,2026-04-12,14,pending
DSP-02343,ORD-11689,item_not_received,2026-04-12,1,pending
DSP-02344,ORD-08349,duplicate_charge,2026-04-12,10,pending
DSP-02345,ORD-05386,not_as_described,2026-04-12,6,pending
DSP-02346,ORD-12723,unauthorized_transaction,2026-04-12,2,pending
DSP-02347,ORD-08147,item_not_received,2026-04-12,15,pending
DSP-02348,ORD-09195,not_as_described,2026-04-12,10,pending
DSP-02349,ORD-10849,not_as_described,2026-04-12,19,pending
DSP-02350,ORD-03792,item_not_received,2026-04-12,3,pending
DSP-02351,ORD-08055,not_as_described,2026-04-12,18,pending
DSP-02352,ORD-08652,duplicate_charge,2026-04-12,6,pending
DSP-02353,ORD-02539,not_as_described,2026-04-12,22,pending
DSP-02354,ORD-17313,unauthorized_transaction,2026-04-12,23,pending
DSP-02355,ORD-14427,unauthorized_transaction,2026-04-12,15,pending
DSP-02356,ORD-00073,unauthorized_transaction,2026-04-12,2,pending
DSP-02357,ORD-12766,item_not_received,2026-04-12,3,pending
DSP-02358,ORD-08722,unauthorized_transaction,2026-04-12,19,pending
DSP-02359,ORD-03471,not_as_described,2026-04-12,21,pending
DSP-02360,ORD-06873,not_as_described,2026-04-12,14,pending
DSP-02361,ORD-07546,unauthorized_transaction,2026-04-12,14,pending
DSP-02362,ORD-08419,not_as_described,2026-04-12,5,pending
DSP-02363,ORD-04160,item_not_received,2026-04-12,2,pending
DSP-02364,ORD-10209,not_as_described,2026-04-12,9,pending
DSP-02365,ORD-19589,item_not_received,2026-04-12,20,pending
DSP-02366,ORD-00539,item_not_received,2026-04-12,6,pending
DSP-02367,ORD-01014,item_not_received,2026-04-12,16,pending
DSP-02368,ORD-04434,unauthorized_transaction,2026-04-12,19,pending
DSP-02369,ORD-12162,not_as_described,2026-04-12,13,pending
DSP-02370,ORD-19223,not_as_described,2026-04-12,6,pending
DSP-02371,ORD-04796,duplicate_charge,2026-04-12,14,pending
DSP-02372,ORD-03768,unauthorized_transaction,2026-04-12,1,pending
DSP-02373,ORD-00922,not_as_described,2026-04-12,24,pending
DSP-02374,ORD-12490,unauthorized_transaction,2026-04-12,13,pending
DSP-02375,ORD-10930,unauthorized_transaction,2026-04-12,17,pending
DSP-02376,ORD-02638,not_as_described,2026-04-12,11,pending
DSP-02377,ORD-17519,item_not_received,2026-04-12,15,pending
DSP-02378,ORD-08051,not_as_described,2026-04-12,21,pending
DSP-02379,ORD-09794,unauthorized_transaction,2026-04-12,12,pending
DSP-02380,ORD-07531,unauthorized_transaction,2026-04-12,8,pending
DSP-02381,ORD-12298,item_not_received,2026-04-12,19,pending
DSP-02382,ORD-12885,item_not_received,2026-04-12,10,pending
DSP-02383,ORD-14004,not_as_described,2026-04-12,18,pending
DSP-02384,ORD-11049,unauthorized_transaction,2026-04-12,19,pending
DSP-02385,ORD-05048,item_not_received,2026-04-12,11,pending
DSP-02386,ORD-08791,not_as_described,2026-04-12,20,pending
DSP-02387,ORD-12475,item_not_received,2026-04-12,22,pending
DSP-02388,ORD-06457,not_as_described,2026-04-12,20,pending
DSP-02389,ORD-19159,item_not_received,2026-04-12,21,pending
DSP-02390,ORD-08238,duplicate_charge,2026-04-12,4,pending
DSP-02391,ORD-07862,not_as_described,2026-04-12,21,pending
DSP-02392,ORD-16683,item_not_received,2026-04-12,7,pending
DSP-02393,ORD-04053,not_as_described,2026-04-12,10,pending
DSP-02394,ORD-01054,not_as_described,2026-04-12,13,pending
DSP-02395,ORD-06001,item_not_received,2026-04-12,24,pending
DSP-02396,ORD-10174,unauthorized_transaction,2026-04-12,17,pending
DSP-02397,ORD-03567,unauthorized_transaction,2026-04-12,11,pending
DSP-02398,ORD-11328,not_as_described,2026-04-12,11,pending
DSP-02399,ORD-05015,not_as_described,2026-04-12,12,pending
DSP-02400,ORD-09244,not_as_described,2026-04-12,13,pending
DSP-02401,ORD-12215,not_as_described,2026-04-12,21,pending
DSP-02402,ORD-12960,unauthorized_transaction,2026-04-12,18,pending
DSP-02403,ORD-15669,unauthorized_transaction,2026-04-12,15,pending
DSP-02404,ORD-04132,item_not_received,2026-04-12,16,pending
DSP-02405,ORD-14285,item_not_received,2026-04-12,17,pending
DSP-02406,ORD-13245,unauthorized_transaction,2026-04-12,11,pending
